Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,First Unload Time,Time Difference between Entry Time and Scheduled Time,Time Difference between First Unload Time and Scheduled Time,NumberUnloadedAtCampus
9/1/2025 12:00:00 AM,Anderson Elementary,803,Anderson C,AND04 AM,7:35:00 AM,7:15:50 AM,,7:15:50 AM,,,
9/1/2025 12:00:00 AM,Anderson Elementary,804,Davis R,AND05 AM,7:35:00 AM,7:28:06 AM,,7:28:06 AM,,,
9/1/2025 12:00:00 AM,Bammel Elementary,810,Miller S,BAM01 AM,7:35:00 AM,7:27:42 AM,,7:27:42 AM,,,
9/1/2025 12:00:00 AM,Bammel Elementary,811,Thomas D,BAM02 AM,7:35:00 AM,7:11:04 AM,,7:11:04 AM,,,
9/1/2025 12:00:00 AM,Bammel Elementary,812,Moore A,BAM03 AM,7:35:00 AM,7:39:16 AM,,7:39:16 AM,,,
9/1/2025 12:00:00 AM,Bammel Elementary,813,Wilson J,BAM04 AM,7:35:00 AM,7:20:24 AM,,7:20:24 AM,,,
9/1/2025 12:00:00 AM,Bammel Elementary,814,Wilson J,BAM05 AM,7:35:00 AM,7:50:50 AM,,7:50:50 AM,,,
9/1/2025 12:00:00 AM,Cooper Elementary,820,Brown K,COO01 AM,7:35:00 AM,7:21:53 AM,,7:21:53 AM,,,
9/1/2025 12:00:00 AM,Cooper Elementary,821,Wilson J,COO02 AM,7:35:00 AM,7:27:17 AM,,7:27:17 AM,,,
9/1/2025 12:00:00 AM,Cooper Elementary,822,Wilson J,COO03 AM,7:35:00 AM,7:24:54 AM,,7:24:54 AM,,,
9/1/2025 12:00:00 AM,Cooper Elementary,823,Brown K,COO04 AM,7:35:00 AM,7:44:25 AM,,7:44:25 AM,,,
9/1/2025 12:00:00 AM,Cooper Elementary,824,Davis R,COO05 AM,7:35:00 AM,7:13:25 AM,,7:13:25 AM,,,
9/1/2025 12:00:00 AM,Heritage Elementary,830,Brown K,HER01 AM,7:35:00 AM,7:16:44 AM,,7:16:44 AM,,,
9/1/2025 12:00:00 AM,Heritage Elementary,831,Thomas D,HER02 AM,7:35:00 AM,7:26:24 AM,,7:26:24 AM,,,
9/1/2025 12:00:00 AM,Heritage Elementary,832,Johnson T,HER03 AM,7:35:00 AM,7:14:41 AM,,7:14:41 AM,,,
9/1/2025 12:00:00 AM,Heritage Elementary,833,Taylor B,HER04 AM,7:35:00 AM,7:11:11 AM,,7:11:11 AM,,,
9/1/2025 12:00:00 AM,Heritage Elementary,834,Moore A,HER05 AM,7:35:00 AM,7:10:28 AM,,7:10:28 AM,,,
9/1/2025 12:00:00 AM,Jenkins Elementary,840,Johnson T,JEN01 AM,7:35:00 AM,7:12:30 AM,,7:12:30 AM,,,
9/1/2025 12:00:00 AM,Jenkins Elementary,841,Thomas D,JEN02 AM,7:35:00 AM,7:20:04 AM,,7:20:04 AM,,,
9/1/2025 12:00:00 AM,Jenkins Elementary,842,Anderson C,JEN03 AM,7:35:00 AM,7:14:53 AM,,7:14:53 AM,,,
9/1/2025 12:00:00 AM,Jenkins Elementary,843,Brown K,JEN04 AM,7:35:00 AM,7:16:51 AM,,7:16:51 AM,,,
9/1/2025 12:00:00 AM,Jenkins Elementary,844,Johnson T,JEN05 AM,7:35:00 AM,7:27:32 AM,,7:27:32 AM,,,
9/1/2025 12:00:00 AM,Lewis Elementary,850,Miller S,LEW01 AM,7:35:00 AM,7:16:08 AM,,7:16:08 AM,,,
9/1/2025 12:00:00 AM,Lewis Elementary,851,Williams M,LEW02 AM,7:35:00 AM,,,7:28:19 AM,,,
9/1/2025 12:00:00 AM,Lewis Elementary,852,Wilson J,LEW03 AM,7:35:00 AM,7:11:27 AM,,7:11:27 AM,,,
9/1/2025 12:00:00 AM,Lewis Elementary,853,Moore A,LEW04 AM,7:35:00 AM,7:38:34 AM,,7:38:34 AM,,,
9/1/2025 12:00:00 AM,Lewis Elementary,854,Brown K,LEW05 AM,7:35:00 AM,7:26:20 AM,,7:26:20 AM,,,
9/1/2025 12:00:00 AM,Marshall Elementary,860,Williams M,MAR01 AM,7:35:00 AM,7:17:04 AM,,7:17:04 AM,,,
9/1/2025 12:00:00 AM,Marshall Elementary,861,Johnson T,MAR02 AM,7:35:00 AM,7:23:24 AM,,7:23:24 AM,,,
9/1/2025 12:00:00 AM,Marshall Elementary,862,Anderson C,MAR03 AM,7:35:00 AM,7:12:55 AM,,7:12:55 AM,,,
9/1/2025 12:00:00 AM,Marshall Elementary,863,Wilson J,MAR04 AM,7:35:00 AM,7:46:50 AM,,7:46:50 AM,,,
9/1/2025 12:00:00 AM,Marshall Elementary,864,Anderson C,MAR05 AM,7:35:00 AM,7:26:09 AM,,7:26:09 AM,,,
9/1/2025 12:00:00 AM,Reynolds Elementary,870,Thomas D,REY01 AM,7:35:00 AM,7:16:11 AM,,7:16:11 AM,,,
9/1/2025 12:00:00 AM,Reynolds Elementary,871,Davis R,REY02 AM,7:35:00 AM,7:28:19 AM,,7:28:19 AM,,,
9/1/2025 12:00:00 AM,Reynolds Elementary,872,Thomas D,REY03 AM,7:35:00 AM,7:21:35 AM,,7:21:35 AM,,,
9/1/2025 12:00:00 AM,Reynolds Elementary,873,Anderson C,REY04 AM,7:35:00 AM,7:18:00 AM,,7:18:00 AM,,,
9/1/2025 12:00:00 AM,Reynolds Elementary,874,Thomas D,REY05 AM,7:35:00 AM,7:16:10 AM,,7:16:10 AM,,,
9/1/2025 12:00:00 AM,Westfield Middle School,880,Johnson T,WES01 AM,8:05:00 AM,7:48:10 AM,,7:48:10 AM,,,
9/1/2025 12:00:00 AM,Westfield Middle School,881,Miller S,WES02 AM,8:05:00 AM,,,7:54:25 AM,,,
9/1/2025 12:00:00 AM,Westfield Middle School,882,Johnson T,WES03 AM,8:05:00 AM,8:20:39 AM,,8:20:39 AM,,,
9/1/2025 12:00:00 AM,Westfield Middle School,883,Wilson J,WES04 AM,8:05:00 AM,8:08:25 AM,,8:08:25 AM,,,
9/1/2025 12:00:00 AM,Lakewood Middle School,890,Williams M,LAK01 AM,8:05:00 AM,8:06:09 AM,,8:06:09 AM,,,
9/1/2025 12:00:00 AM,Lakewood Middle School,891,Miller S,LAK02 AM,8:05:00 AM,7:46:42 AM,,7:46:42 AM,,,
9/1/2025 12:00:00 AM,Lakewood Middle School,892,Davis R,LAK03 AM,8:05:00 AM,7:56:25 AM,,7:56:25 AM,,,
9/1/2025 12:00:00 AM,Lakewood Middle School,893,Moore A,LAK04 AM,8:05:00 AM,7:45:51 AM,,7:45:51 AM,,,
9/1/2025 12:00:00 AM,Riverside Middle School,900,Williams M,RIV01 AM,8:05:00 AM,8:18:01 AM,,8:18:01 AM,,,
9/1/2025 12:00:00 AM,Riverside Middle School,901,Thomas D,RIV02 AM,8:05:00 AM,7:47:30 AM,,7:47:30 AM,,,
9/1/2025 12:00:00 AM,Riverside Middle School,902,Davis R,RIV03 AM,8:05:00 AM,7:57:55 AM,,7:57:55 AM,,,
9/1/2025 12:00:00 AM,Riverside Middle School,903,Anderson C,RIV04 AM,8:05:00 AM,7:54:54 AM,,7:54:54 AM,,,
9/1/2025 12:00:00 AM,Metro High School,910,Brown K,MET01 AM,8:55:00 AM,8:31:12 AM,,8:31:12 AM,,,
9/1/2025 12:00:00 AM,Metro High School,911,Wilson J,MET02 AM,8:55:00 AM,8:49:32 AM,,8:49:32 AM,,,
9/1/2025 12:00:00 AM,Metro High School,912,Wilson J,MET03 AM,8:55:00 AM,,,8:58:13 AM,,,
9/1/2025 12:00:00 AM,Northgate High School,920,Miller S,NOR01 AM,8:55:00 AM,9:01:21 AM,,9:01:21 AM,,,
9/1/2025 12:00:00 AM,Northgate High School,921,Wilson J,NOR02 AM,8:55:00 AM,8:32:33 AM,,8:32:33 AM,,,
9/1/2025 12:00:00 AM,Northgate High School,922,Thomas D,NOR03 AM,8:55:00 AM,8:32:58 AM,,8:32:58 AM,,,
9/2/2025 12:00:00 AM,Anderson Elementary,800,Miller S,AND01 AM,7:35:00 AM,7:24:34 AM,,7:24:34 AM,,,
9/2/2025 12:00:00 AM,Anderson Elementary,801,Wilson J,AND02 AM,7:35:00 AM,7:27:58 AM,,7:27:58 AM,,,
9/2/2025 12:00:00 AM,Anderson Elementary,802,Brown K,AND03 AM,7:35:00 AM,7:12:03 AM,,7:12:03 AM,,,
9/2/2025 12:00:00 AM,Anderson Elementary,803,Brown K,AND04 AM,7:35:00 AM,7:14:24 AM,,7:14:24 AM,,,
9/2/2025 12:00:00 AM,Anderson Elementary,804,Thomas D,AND05 AM,7:35:00 AM,7:14:29 AM,,7:14:29 AM,,,
9/2/2025 12:00:00 AM,Bammel Elementary,810,Brown K,BAM01 AM,7:35:00 AM,7:13:15 AM,,7:13:15 AM,,,
9/2/2025 12:00:00 AM,Bammel Elementary,811,Davis R,BAM02 AM,7:35:00 AM,7:39:34 AM,,7:39:34 AM,,,
9/2/2025 12:00:00 AM,Bammel Elementary,812,Brown K,BAM03 AM,7:35:00 AM,7:11:18 AM,,7:11:18 AM,,,
9/2/2025 12:00:00 AM,Bammel Elementary,813,Miller S,BAM04 AM,7:35:00 AM,7:44:42 AM,,7:44:42 AM,,,
9/2/2025 12:00:00 AM,Bammel Elementary,814,Thomas D,BAM05 AM,7:35:00 AM,7:16:14 AM,,7:16:14 AM,,,
9/2/2025 12:00:00 AM,Cooper Elementary,820,Brown K,COO01 AM,7:35:00 AM,7:37:31 AM,,7:37:31 AM,,,
9/2/2025 12:00:00 AM,Cooper Elementary,821,Miller S,COO02 AM,7:35:00 AM,7:25:56 AM,,7:25:56 AM,,,
9/2/2025 12:00:00 AM,Cooper Elementary,822,Moore A,COO03 AM,7:35:00 AM,7:14:08 AM,,7:14:08 AM,,,
9/2/2025 12:00:00 AM,Cooper Elementary,823,Johnson T,COO04 AM,7:35:00 AM,7:28:17 AM,,7:28:17 AM,,,
9/2/2025 12:00:00 AM,Cooper Elementary,824,Williams M,COO05 AM,7:35:00 AM,7:15:48 AM,,7:15:48 AM,,,
9/2/2025 12:00:00 AM,Heritage Elementary,830,Miller S,HER01 AM,7:35:00 AM,7:27:01 AM,,7:27:01 AM,,,
9/2/2025 12:00:00 AM,Heritage Elementary,831,Davis R,HER02 AM,7:35:00 AM,7:17:24 AM,,7:17:24 AM,,,
9/2/2025 12:00:00 AM,Heritage Elementary,832,Brown K,HER03 AM,7:35:00 AM,7:39:06 AM,,7:39:06 AM,,,
9/2/2025 12:00:00 AM,Heritage Elementary,833,Johnson T,HER04 AM,7:35:00 AM,7:25:27 AM,,7:25:27 AM,,,
9/2/2025 12:00:00 AM,Heritage Elementary,834,Miller S,HER05 AM,7:35:00 AM,7:27:17 AM,,7:27:17 AM,,,
9/2/2025 12:00:00 AM,Jenkins Elementary,840,Brown K,JEN01 AM,7:35:00 AM,7:26:20 AM,,7:26:20 AM,,,
9/2/2025 12:00:00 AM,Jenkins Elementary,841,Miller S,JEN02 AM,7:35:00 AM,7:20:08 AM,,7:20:08 AM,,,
9/2/2025 12:00:00 AM,Jenkins Elementary,842,Wilson J,JEN03 AM,7:35:00 AM,7:10:58 AM,,7:10:58 AM,,,
9/2/2025 12:00:00 AM,Jenkins Elementary,843,Williams M,JEN04 AM,7:35:00 AM,7:17:33 AM,,7:17:33 AM,,,
9/2/2025 12:00:00 AM,Jenkins Elementary,844,Anderson C,JEN05 AM,7:35:00 AM,7:26:58 AM,,7:26:58 AM,,,
9/2/2025 12:00:00 AM,Lewis Elementary,850,Brown K,LEW01 AM,7:35:00 AM,7:44:59 AM,,7:44:59 AM,,,
9/2/2025 12:00:00 AM,Lewis Elementary,851,Johnson T,LEW02 AM,7:35:00 AM,7:17:23 AM,,7:17:23 AM,,,
9/2/2025 12:00:00 AM,Lewis Elementary,852,Brown K,LEW03 AM,7:35:00 AM,7:28:15 AM,,7:28:15 AM,,,
9/2/2025 12:00:00 AM,Lewis Elementary,853,Anderson C,LEW04 AM,7:35:00 AM,7:21:30 AM,,7:21:30 AM,,,
9/2/2025 12:00:00 AM,Lewis Elementary,854,Johnson T,LEW05 AM,7:35:00 AM,7:25:32 AM,,7:25:32 AM,,,
9/2/2025 12:00:00 AM,Marshall Elementary,860,Thomas D,MAR01 AM,7:35:00 AM,7:23:27 AM,,7:23:27 AM,,,
9/2/2025 12:00:00 AM,Marshall Elementary,861,Davis R,MAR02 AM,7:35:00 AM,7:13:38 AM,,7:13:38 AM,,,
9/2/2025 12:00:00 AM,Marshall Elementary,862,Wilson J,MAR03 AM,7:35:00 AM,7:24:17 AM,,7:24:17 AM,,,
9/2/2025 12:00:00 AM,Marshall Elementary,863,Williams M,MAR04 AM,7:35:00 AM,7:11:00 AM,,7:11:00 AM,,,
9/2/2025 12:00:00 AM,Marshall Elementary,864,Thomas D,MAR05 AM,7:35:00 AM,7:12:50 AM,,7:12:50 AM,,,
9/2/2025 12:00:00 AM,Reynolds Elementary,870,Anderson C,REY01 AM,7:35:00 AM,7:18:46 AM,,7:18:46 AM,,,
9/2/2025 12:00:00 AM,Reynolds Elementary,871,Anderson C,REY02 AM,7:35:00 AM,7:26:01 AM,,7:26:01 AM,,,
9/2/2025 12:00:00 AM,Reynolds Elementary,872,Williams M,REY03 AM,7:35:00 AM,7:39:56 AM,,7:39:56 AM,,,
9/2/2025 12:00:00 AM,Reynolds Elementary,873,Anderson C,REY04 AM,7:35:00 AM,7:41:28 AM,,7:41:28 AM,,,
9/2/2025 12:00:00 AM,Reynolds Elementary,874,Davis R,REY05 AM,7:35:00 AM,7:45:04 AM,,7:45:04 AM,,,
9/2/2025 12:00:00 AM,Westfield Middle School,880,Williams M,WES01 AM,8:05:00 AM,7:46:20 AM,,7:46:20 AM,,,
9/2/2025 12:00:00 AM,Westfield Middle School,881,Taylor B,WES02 AM,8:05:00 AM,7:45:16 AM,,7:45:16 AM,,,
9/2/2025 12:00:00 AM,Westfield Middle School,882,Miller S,WES03 AM,8:05:00 AM,7:41:58 AM,,7:41:58 AM,,,
9/2/2025 12:00:00 AM,Westfield Middle School,883,Taylor B,WES04 AM,8:05:00 AM,7:59:39 AM,,7:59:39 AM,,,
9/2/2025 12:00:00 AM,Lakewood Middle School,890,Williams M,LAK01 AM,8:05:00 AM,7:55:36 AM,,7:55:36 AM,,,
9/2/2025 12:00:00 AM,Lakewood Middle School,891,Anderson C,LAK02 AM,8:05:00 AM,7:46:06 AM,,7:46:06 AM,,,
9/2/2025 12:00:00 AM,Lakewood Middle School,892,Williams M,LAK03 AM,8:05:00 AM,7:41:31 AM,,7:41:31 AM,,,
9/2/2025 12:00:00 AM,Lakewood Middle School,893,Davis R,LAK04 AM,8:05:00 AM,7:59:38 AM,,7:59:38 AM,,,
9/2/2025 12:00:00 AM,Riverside Middle School,900,Davis R,RIV01 AM,8:05:00 AM,7:47:17 AM,,7:47:17 AM,,,
9/2/2025 12:00:00 AM,Riverside Middle School,901,Moore A,RIV02 AM,8:05:00 AM,7:52:11 AM,,7:52:11 AM,,,
9/2/2025 12:00:00 AM,Riverside Middle School,902,Moore A,RIV03 AM,8:05:00 AM,7:43:44 AM,,7:43:44 AM,,,
9/2/2025 12:00:00 AM,Riverside Middle School,903,Thomas D,RIV04 AM,8:05:00 AM,7:42:39 AM,,7:42:39 AM,,,
9/2/2025 12:00:00 AM,Metro High School,910,Moore A,MET01 AM,8:55:00 AM,8:50:28 AM,,8:50:28 AM,,,
9/2/2025 12:00:00 AM,Metro High School,911,Anderson C,MET02 AM,8:55:00 AM,8:31:24 AM,,8:31:24 AM,,,
9/2/2025 12:00:00 AM,Metro High School,912,Miller S,MET03 AM,8:55:00 AM,9:04:52 AM,,9:04:52 AM,,,
9/2/2025 12:00:00 AM,Northgate High School,920,Anderson C,NOR01 AM,8:55:00 AM,9:01:07 AM,,9:01:07 AM,,,
9/2/2025 12:00:00 AM,Northgate High School,921,Miller S,NOR02 AM,8:55:00 AM,8:37:40 AM,,8:37:40 AM,,,
9/2/2025 12:00:00 AM,Northgate High School,922,Johnson T,NOR03 AM,8:55:00 AM,8:37:06 AM,,8:37:06 AM,,,
9/3/2025 12:00:00 AM,Anderson Elementary,800,Miller S,AND01 AM,7:35:00 AM,7:24:14 AM,,7:24:14 AM,,,
9/3/2025 12:00:00 AM,Anderson Elementary,801,Moore A,AND02 AM,7:35:00 AM,7:19:50 AM,,7:19:50 AM,,,
9/3/2025 12:00:00 AM,Anderson Elementary,802,Davis R,AND03 AM,7:35:00 AM,,,7:16:50 AM,,,
9/3/2025 12:00:00 AM,Anderson Elementary,803,Brown K,AND04 AM,7:35:00 AM,7:42:15 AM,,7:42:15 AM,,,
9/3/2025 12:00:00 AM,Anderson Elementary,804,Brown K,AND05 AM,7:35:00 AM,7:42:46 AM,,7:42:46 AM,,,
9/3/2025 12:00:00 AM,Bammel Elementary,810,Williams M,BAM01 AM,7:35:00 AM,7:18:53 AM,,7:18:53 AM,,,
9/3/2025 12:00:00 AM,Bammel Elementary,811,Johnson T,BAM02 AM,7:35:00 AM,,,7:14:58 AM,,,
9/3/2025 12:00:00 AM,Bammel Elementary,812,Wilson J,BAM03 AM,7:35:00 AM,7:10:57 AM,,7:10:57 AM,,,
9/3/2025 12:00:00 AM,Bammel Elementary,813,Miller S,BAM04 AM,7:35:00 AM,7:22:05 AM,,7:22:05 AM,,,
9/3/2025 12:00:00 AM,Bammel Elementary,814,Williams M,BAM05 AM,7:35:00 AM,7:22:57 AM,,7:22:57 AM,,,
9/3/2025 12:00:00 AM,Cooper Elementary,820,Johnson T,COO01 AM,7:35:00 AM,7:15:40 AM,,7:15:40 AM,,,
9/3/2025 12:00:00 AM,Cooper Elementary,821,Miller S,COO02 AM,7:35:00 AM,7:25:42 AM,,7:25:42 AM,,,
9/3/2025 12:00:00 AM,Cooper Elementary,822,Anderson C,COO03 AM,7:35:00 AM,7:14:47 AM,,7:14:47 AM,,,
9/3/2025 12:00:00 AM,Cooper Elementary,823,Wilson J,COO04 AM,7:35:00 AM,7:24:01 AM,,7:24:01 AM,,,
9/3/2025 12:00:00 AM,Cooper Elementary,824,Wilson J,COO05 AM,7:35:00 AM,7:10:18 AM,,7:10:18 AM,,,
9/3/2025 12:00:00 AM,Heritage Elementary,830,Miller S,HER01 AM,7:35:00 AM,7:37:37 AM,,7:37:37 AM,,,
9/3/2025 12:00:00 AM,Heritage Elementary,831,Thomas D,HER02 AM,7:35:00 AM,7:20:39 AM,,7:20:39 AM,,,
9/3/2025 12:00:00 AM,Heritage Elementary,832,Brown K,HER03 AM,7:35:00 AM,7:14:16 AM,,7:14:16 AM,,,
9/3/2025 12:00:00 AM,Heritage Elementary,833,Brown K,HER04 AM,7:35:00 AM,7:17:50 AM,,7:17:50 AM,,,
9/3/2025 12:00:00 AM,Heritage Elementary,834,Johnson T,HER05 AM,7:35:00 AM,7:30:45 AM,,7:30:45 AM,,,
9/3/2025 12:00:00 AM,Jenkins Elementary,840,Thomas D,JEN01 AM,7:35:00 AM,7:24:06 AM,,7:24:06 AM,,,
9/3/2025 12:00:00 AM,Jenkins Elementary,841,Moore A,JEN02 AM,7:35:00 AM,7:20:12 AM,,7:20:12 AM,,,
9/3/2025 12:00:00 AM,Jenkins Elementary,842,Thomas D,JEN03 AM,7:35:00 AM,7:18:15 AM,,7:18:15 AM,,,
9/3/2025 12:00:00 AM,Jenkins Elementary,843,Moore A,JEN04 AM,7:35:00 AM,7:13:58 AM,,7:13:58 AM,,,
9/3/2025 12:00:00 AM,Jenkins Elementary,844,Miller S,JEN05 AM,7:35:00 AM,7:19:25 AM,,7:19:25 AM,,,
9/3/2025 12:00:00 AM,Lewis Elementary,850,Williams M,LEW01 AM,7:35:00 AM,,,7:43:52 AM,,,
9/3/2025 12:00:00 AM,Lewis Elementary,851,Brown K,LEW02 AM,7:35:00 AM,7:19:52 AM,,7:19:52 AM,,,
9/3/2025 12:00:00 AM,Lewis Elementary,852,Johnson T,LEW03 AM,7:35:00 AM,7:37:16 AM,,7:37:16 AM,,,
9/3/2025 12:00:00 AM,Lewis Elementary,853,Taylor B,LEW04 AM,7:35:00 AM,7:20:55 AM,,7:20:55 AM,,,
9/3/2025 12:00:00 AM,Lewis Elementary,854,Anderson C,LEW05 AM,7:35:00 AM,7:15:42 AM,,7:15:42 AM,,,
9/3/2025 12:00:00 AM,Marshall Elementary,860,Williams M,MAR01 AM,7:35:00 AM,7:23:42 AM,,7:23:42 AM,,,
9/3/2025 12:00:00 AM,Marshall Elementary,861,Moore A,MAR02 AM,7:35:00 AM,7:27:21 AM,,7:27:21 AM,,,
9/3/2025 12:00:00 AM,Marshall Elementary,862,Brown K,MAR03 AM,7:35:00 AM,7:37:58 AM,,7:37:58 AM,,,
9/3/2025 12:00:00 AM,Marshall Elementary,863,Williams M,MAR04 AM,7:35:00 AM,7:25:43 AM,,7:25:43 AM,,,
9/3/2025 12:00:00 AM,Marshall Elementary,864,Johnson T,MAR05 AM,7:35:00 AM,,,7:40:28 AM,,,
9/3/2025 12:00:00 AM,Reynolds Elementary,870,Davis R,REY01 AM,7:35:00 AM,7:14:27 AM,,7:14:27 AM,,,
9/3/2025 12:00:00 AM,Reynolds Elementary,871,Miller S,REY02 AM,7:35:00 AM,7:25:38 AM,,7:25:38 AM,,,
9/3/2025 12:00:00 AM,Reynolds Elementary,872,Davis R,REY03 AM,7:35:00 AM,7:29:36 AM,,7:29:36 AM,,,
9/3/2025 12:00:00 AM,Reynolds Elementary,873,Moore A,REY04 AM,7:35:00 AM,7:22:31 AM,,7:22:31 AM,,,
9/3/2025 12:00:00 AM,Reynolds Elementary,874,Brown K,REY05 AM,7:35:00 AM,7:11:30 AM,,7:11:30 AM,,,
9/3/2025 12:00:00 AM,Westfield Middle School,880,Johnson T,WES01 AM,8:05:00 AM,,,7:47:56 AM,,,
9/3/2025 12:00:00 AM,Westfield Middle School,881,Taylor B,WES02 AM,8:05:00 AM,7:45:55 AM,,7:45:55 AM,,,
9/3/2025 12:00:00 AM,Westfield Middle School,882,Anderson C,WES03 AM,8:05:00 AM,7:56:49 AM,,7:56:49 AM,,,
9/3/2025 12:00:00 AM,Westfield Middle School,883,Taylor B,WES04 AM,8:05:00 AM,7:46:00 AM,,7:46:00 AM,,,
9/3/2025 12:00:00 AM,Lakewood Middle School,890,Williams M,LAK01 AM,8:05:00 AM,7:44:46 AM,,7:44:46 AM,,,
9/3/2025 12:00:00 AM,Lakewood Middle School,891,Thomas D,LAK02 AM,8:05:00 AM,7:47:23 AM,,7:47:23 AM,,,
9/3/2025 12:00:00 AM,Lakewood Middle School,892,Anderson C,LAK03 AM,8:05:00 AM,7:46:56 AM,,7:46:56 AM,,,
9/3/2025 12:00:00 AM,Lakewood Middle School,893,Davis R,LAK04 AM,8:05:00 AM,7:44:44 AM,,7:44:44 AM,,,
9/3/2025 12:00:00 AM,Riverside Middle School,900,Williams M,RIV01 AM,8:05:00 AM,8:13:59 AM,,8:13:59 AM,,,
9/3/2025 12:00:00 AM,Riverside Middle School,901,Taylor B,RIV02 AM,8:05:00 AM,7:51:00 AM,,7:51:00 AM,,,
9/3/2025 12:00:00 AM,Riverside Middle School,902,Wilson J,RIV03 AM,8:05:00 AM,8:00:03 AM,,8:00:03 AM,,,
9/3/2025 12:00:00 AM,Riverside Middle School,903,Williams M,RIV04 AM,8:05:00 AM,7:56:46 AM,,7:56:46 AM,,,
9/3/2025 12:00:00 AM,Metro High School,910,Moore A,MET01 AM,8:55:00 AM,8:47:57 AM,,8:47:57 AM,,,
9/3/2025 12:00:00 AM,Metro High School,911,Thomas D,MET02 AM,8:55:00 AM,8:44:16 AM,,8:44:16 AM,,,
9/3/2025 12:00:00 AM,Metro High School,912,Brown K,MET03 AM,8:55:00 AM,8:37:06 AM,,8:37:06 AM,,,
9/3/2025 12:00:00 AM,Northgate High School,920,Taylor B,NOR01 AM,8:55:00 AM,,,8:39:01 AM,,,
9/3/2025 12:00:00 AM,Northgate High School,921,Miller S,NOR02 AM,8:55:00 AM,8:32:32 AM,,8:32:32 AM,,,
9/3/2025 12:00:00 AM,Northgate High School,922,Moore A,NOR03 AM,8:55:00 AM,8:36:51 AM,,8:36:51 AM,,,
9/4/2025 12:00:00 AM,Anderson Elementary,800,Thomas D,AND01 AM,7:35:00 AM,7:21:36 AM,,7:21:36 AM,,,
9/4/2025 12:00:00 AM,Anderson Elementary,801,Davis R,AND02 AM,7:35:00 AM,7:13:47 AM,,7:13:47 AM,,,
9/4/2025 12:00:00 AM,Anderson Elementary,802,Johnson T,AND03 AM,7:35:00 AM,7:11:44 AM,,7:11:44 AM,,,
9/4/2025 12:00:00 AM,Anderson Elementary,803,Taylor B,AND04 AM,7:35:00 AM,7:14:28 AM,,7:14:28 AM,,,
9/4/2025 12:00:00 AM,Anderson Elementary,804,Thomas D,AND05 AM,7:35:00 AM,7:11:07 AM,,7:11:07 AM,,,
9/4/2025 12:00:00 AM,Bammel Elementary,810,Anderson C,BAM01 AM,7:35:00 AM,7:15:18 AM,,7:15:18 AM,,,
9/4/2025 12:00:00 AM,Bammel Elementary,811,Moore A,BAM02 AM,7:35:00 AM,7:38:01 AM,,7:38:01 AM,,,
9/4/2025 12:00:00 AM,Bammel Elementary,812,Johnson T,BAM03 AM,7:35:00 AM,7:41:08 AM,,7:41:08 AM,,,
9/4/2025 12:00:00 AM,Bammel Elementary,813,Wilson J,BAM04 AM,7:35:00 AM,7:44:24 AM,,7:44:24 AM,,,
9/4/2025 12:00:00 AM,Bammel Elementary,814,Brown K,BAM05 AM,7:35:00 AM,7:21:59 AM,,7:21:59 AM,,,
9/4/2025 12:00:00 AM,Cooper Elementary,820,Anderson C,COO01 AM,7:35:00 AM,7:20:37 AM,,7:20:37 AM,,,
9/4/2025 12:00:00 AM,Cooper Elementary,821,Williams M,COO02 AM,7:35:00 AM,7:15:59 AM,,7:15:59 AM,,,
9/4/2025 12:00:00 AM,Cooper Elementary,822,Moore A,COO03 AM,7:35:00 AM,7:17:59 AM,,7:17:59 AM,,,
9/4/2025 12:00:00 AM,Cooper Elementary,823,Johnson T,COO04 AM,7:35:00 AM,7:41:06 AM,,7:41:06 AM,,,
9/4/2025 12:00:00 AM,Cooper Elementary,824,Taylor B,COO05 AM,7:35:00 AM,7:23:12 AM,,7:23:12 AM,,,
9/4/2025 12:00:00 AM,Heritage Elementary,830,Johnson T,HER01 AM,7:35:00 AM,7:30:23 AM,,7:30:23 AM,,,
9/4/2025 12:00:00 AM,Heritage Elementary,831,Davis R,HER02 AM,7:35:00 AM,7:12:52 AM,,7:12:52 AM,,,
9/4/2025 12:00:00 AM,Heritage Elementary,832,Moore A,HER03 AM,7:35:00 AM,7:28:36 AM,,7:28:36 AM,,,
9/4/2025 12:00:00 AM,Heritage Elementary,833,Johnson T,HER04 AM,7:35:00 AM,7:21:59 AM,,7:21:59 AM,,,
9/4/2025 12:00:00 AM,Heritage Elementary,834,Anderson C,HER05 AM,7:35:00 AM,7:44:19 AM,,7:44:19 AM,,,
9/4/2025 12:00:00 AM,Jenkins Elementary,840,Johnson T,JEN01 AM,7:35:00 AM,7:17:16 AM,,7:17:16 AM,,,
9/4/2025 12:00:00 AM,Jenkins Elementary,841,Taylor B,JEN02 AM,7:35:00 AM,7:12:57 AM,,7:12:57 AM,,,
9/4/2025 12:00:00 AM,Jenkins Elementary,842,Anderson C,JEN03 AM,7:35:00 AM,7:26:17 AM,,7:26:17 AM,,,
9/4/2025 12:00:00 AM,Jenkins Elementary,843,Davis R,JEN04 AM,7:35:00 AM,7:29:01 AM,,7:29:01 AM,,,
9/4/2025 12:00:00 AM,Jenkins Elementary,844,Taylor B,JEN05 AM,7:35:00 AM,7:18:44 AM,,7:18:44 AM,,,
