Date,Campus,Bus,Driver,Route,Scheduled Time,Entry Time,Exit Time,Last Load Time,Time Difference between Entry Time and Scheduled Time,Time Difference between Last Load Time and Scheduled Time,NumberLoadedAtCampus
9/8/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,,,3:09:45 PM,,,
9/8/2025 12:00:00 AM,Reynolds Elementary,972,Anderson C,REY03 PM,2:40:00 PM,3:03:48 PM,,3:03:48 PM,,,
9/8/2025 12:00:00 AM,Reynolds Elementary,973,Moore A,REY04 PM,2:40:00 PM,2:55:41 PM,,2:55:41 PM,,,
9/8/2025 12:00:00 AM,Reynolds Elementary,974,Taylor B,REY05 PM,2:40:00 PM,3:07:16 PM,,3:07:16 PM,,,
9/8/2025 12:00:00 AM,Westfield Middle School,980,Brown K,WES01 PM,3:10:00 PM,3:24:19 PM,,3:24:19 PM,,,
9/8/2025 12:00:00 AM,Westfield Middle School,981,Miller S,WES02 PM,3:10:00 PM,3:27:16 PM,,3:27:16 PM,,,
9/8/2025 12:00:00 AM,Westfield Middle School,982,Davis R,WES03 PM,3:10:00 PM,3:31:25 PM,,3:31:25 PM,,,
9/8/2025 12:00:00 AM,Westfield Middle School,983,Brown K,WES04 PM,3:10:00 PM,4:01:10 PM,,4:01:10 PM,,,
9/8/2025 12:00:00 AM,Lakewood Middle School,990,Taylor B,LAK01 PM,3:10:00 PM,3:22:09 PM,,3:22:09 PM,,,
9/8/2025 12:00:00 AM,Lakewood Middle School,991,Davis R,LAK02 PM,3:10:00 PM,3:31:57 PM,,3:31:57 PM,,,
9/8/2025 12:00:00 AM,Lakewood Middle School,992,Johnson T,LAK03 PM,3:10:00 PM,4:08:47 PM,,4:08:47 PM,,,
9/8/2025 12:00:00 AM,Lakewood Middle School,993,Johnson T,LAK04 PM,3:10:00 PM,4:08:15 PM,,4:08:15 PM,,,
9/8/2025 12:00:00 AM,Riverside Middle School,1000,Johnson T,RIV01 PM,3:10:00 PM,3:17:57 PM,,3:17:57 PM,,,
9/8/2025 12:00:00 AM,Riverside Middle School,1001,Johnson T,RIV02 PM,3:10:00 PM,3:16:20 PM,,3:16:20 PM,,,
9/8/2025 12:00:00 AM,Riverside Middle School,1002,Taylor B,RIV03 PM,3:10:00 PM,3:30:19 PM,,3:30:19 PM,,,
9/8/2025 12:00:00 AM,Riverside Middle School,1003,Williams M,RIV04 PM,3:10:00 PM,3:29:00 PM,,3:29:00 PM,,,
9/8/2025 12:00:00 AM,Metro High School,1010,Miller S,MET01 PM,3:55:00 PM,4:35:16 PM,,4:35:16 PM,,,
9/8/2025 12:00:00 AM,Metro High School,1011,Miller S,MET02 PM,3:55:00 PM,4:41:00 PM,,4:41:00 PM,,,
9/8/2025 12:00:00 AM,Metro High School,1012,Taylor B,MET03 PM,3:55:00 PM,4:40:21 PM,,4:40:21 PM,,,
9/8/2025 12:00:00 AM,Northgate High School,1020,Brown K,NOR01 PM,3:55:00 PM,4:16:30 PM,,4:16:30 PM,,,
9/8/2025 12:00:00 AM,Northgate High School,1021,Thomas D,NOR02 PM,3:55:00 PM,4:05:39 PM,,4:05:39 PM,,,
9/8/2025 12:00:00 AM,Northgate High School,1022,Taylor B,NOR03 PM,3:55:00 PM,4:09:23 PM,,4:09:23 PM,,,
9/9/2025 12:00:00 AM,Anderson Elementary,900,Wilson J,AND01 PM,2:40:00 PM,3:11:48 PM,,3:11:48 PM,,,
9/9/2025 12:00:00 AM,Anderson Elementary,901,Wilson J,AND02 PM,2:40:00 PM,2:51:42 PM,,2:51:42 PM,,,
9/9/2025 12:00:00 AM,Anderson Elementary,902,Wilson J,AND03 PM,2:40:00 PM,2:51:39 PM,,2:51:39 PM,,,
9/9/2025 12:00:00 AM,Anderson Elementary,903,Williams M,AND04 PM,2:40:00 PM,3:12:49 PM,,3:12:49 PM,,,
9/9/2025 12:00:00 AM,Anderson Elementary,904,Miller S,AND05 PM,2:40:00 PM,3:02:23 PM,,3:02:23 PM,,,
9/9/2025 12:00:00 AM,Bammel Elementary,910,Taylor B,BAM01 PM,2:40:00 PM,2:49:37 PM,,2:49:37 PM,,,
9/9/2025 12:00:00 AM,Bammel Elementary,911,Williams M,BAM02 PM,2:40:00 PM,,,2:52:55 PM,,,
9/9/2025 12:00:00 AM,Bammel Elementary,912,Wilson J,BAM03 PM,2:40:00 PM,2:52:29 PM,,2:52:29 PM,,,
9/9/2025 12:00:00 AM,Bammel Elementary,913,Miller S,BAM04 PM,2:40:00 PM,3:00:51 PM,,3:00:51 PM,,,
9/9/2025 12:00:00 AM,Bammel Elementary,914,Anderson C,BAM05 PM,2:40:00 PM,3:36:34 PM,,3:36:34 PM,,,
9/9/2025 12:00:00 AM,Cooper Elementary,920,Williams M,COO01 PM,2:40:00 PM,3:01:54 PM,,3:01:54 PM,,,
9/9/2025 12:00:00 AM,Cooper Elementary,921,Taylor B,COO02 PM,2:40:00 PM,2:59:56 PM,,2:59:56 PM,,,
9/9/2025 12:00:00 AM,Cooper Elementary,922,Wilson J,COO03 PM,2:40:00 PM,,,3:00:18 PM,,,
9/9/2025 12:00:00 AM,Cooper Elementary,923,Johnson T,COO04 PM,2:40:00 PM,2:52:37 PM,,2:52:37 PM,,,
9/9/2025 12:00:00 AM,Cooper Elementary,924,Taylor B,COO05 PM,2:40:00 PM,3:38:36 PM,,3:38:36 PM,,,
9/9/2025 12:00:00 AM,Heritage Elementary,930,Miller S,HER01 PM,2:40:00 PM,2:56:04 PM,,2:56:04 PM,,,
9/9/2025 12:00:00 AM,Heritage Elementary,931,Davis R,HER02 PM,2:40:00 PM,3:17:49 PM,,3:17:49 PM,,,
9/9/2025 12:00:00 AM,Heritage Elementary,932,Taylor B,HER03 PM,2:40:00 PM,2:59:25 PM,,2:59:25 PM,,,
9/9/2025 12:00:00 AM,Heritage Elementary,933,Williams M,HER04 PM,2:40:00 PM,2:51:07 PM,,2:51:07 PM,,,
9/9/2025 12:00:00 AM,Heritage Elementary,934,Wilson J,HER05 PM,2:40:00 PM,,,2:49:51 PM,,,
9/9/2025 12:00:00 AM,Jenkins Elementary,940,Moore A,JEN01 PM,2:40:00 PM,3:05:19 PM,,3:05:19 PM,,,
9/9/2025 12:00:00 AM,Jenkins Elementary,941,Moore A,JEN02 PM,2:40:00 PM,2:52:11 PM,,2:52:11 PM,,,
9/9/2025 12:00:00 AM,Jenkins Elementary,942,Brown K,JEN03 PM,2:40:00 PM,3:08:42 PM,,3:08:42 PM,,,
9/9/2025 12:00:00 AM,Jenkins Elementary,943,Brown K,JEN04 PM,2:40:00 PM,3:32:11 PM,,3:32:11 PM,,,
9/9/2025 12:00:00 AM,Jenkins Elementary,944,Brown K,JEN05 PM,2:40:00 PM,,,3:28:21 PM,,,
9/9/2025 12:00:00 AM,Lewis Elementary,950,Johnson T,LEW01 PM,2:40:00 PM,3:04:46 PM,,3:04:46 PM,,,
9/9/2025 12:00:00 AM,Lewis Elementary,951,Johnson T,LEW02 PM,2:40:00 PM,3:25:26 PM,,3:25:26 PM,,,
9/9/2025 12:00:00 AM,Lewis Elementary,952,Brown K,LEW03 PM,2:40:00 PM,3:19:08 PM,,3:19:08 PM,,,
9/9/2025 12:00:00 AM,Lewis Elementary,953,Thomas D,LEW04 PM,2:40:00 PM,3:01:08 PM,,3:01:08 PM,,,
9/9/2025 12:00:00 AM,Lewis Elementary,954,Williams M,LEW05 PM,2:40:00 PM,2:50:46 PM,,2:50:46 PM,,,
9/9/2025 12:00:00 AM,Marshall Elementary,960,Taylor B,MAR01 PM,2:40:00 PM,3:21:27 PM,,3:21:27 PM,,,
9/9/2025 12:00:00 AM,Marshall Elementary,961,Johnson T,MAR02 PM,2:40:00 PM,3:05:02 PM,,3:05:02 PM,,,
9/9/2025 12:00:00 AM,Marshall Elementary,962,Moore A,MAR03 PM,2:40:00 PM,3:03:25 PM,,3:03:25 PM,,,
9/9/2025 12:00:00 AM,Marshall Elementary,963,Thomas D,MAR04 PM,2:40:00 PM,2:50:16 PM,,2:50:16 PM,,,
9/9/2025 12:00:00 AM,Marshall Elementary,964,Anderson C,MAR05 PM,2:40:00 PM,2:56:27 PM,,2:56:27 PM,,,
9/9/2025 12:00:00 AM,Reynolds Elementary,970,Williams M,REY01 PM,2:40:00 PM,2:56:19 PM,,2:56:19 PM,,,
9/9/2025 12:00:00 AM,Reynolds Elementary,971,Anderson C,REY02 PM,2:40:00 PM,3:08:47 PM,,3:08:47 PM,,,
9/9/2025 12:00:00 AM,Reynolds Elementary,972,Brown K,REY03 PM,2:40:00 PM,3:07:33 PM,,3:07:33 PM,,,
9/9/2025 12:00:00 AM,Reynolds Elementary,973,Brown K,REY04 PM,2:40:00 PM,3:30:27 PM,,3:30:27 PM,,,
9/9/2025 12:00:00 AM,Reynolds Elementary,974,Moore A,REY05 PM,2:40:00 PM,2:54:00 PM,,2:54:00 PM,,,
9/9/2025 12:00:00 AM,Westfield Middle School,980,Miller S,WES01 PM,3:10:00 PM,3:19:30 PM,,3:19:30 PM,,,
9/9/2025 12:00:00 AM,Westfield Middle School,981,Brown K,WES02 PM,3:10:00 PM,3:23:08 PM,,3:23:08 PM,,,
9/9/2025 12:00:00 AM,Westfield Middle School,982,Thomas D,WES03 PM,3:10:00 PM,3:35:07 PM,,3:35:07 PM,,,
9/9/2025 12:00:00 AM,Westfield Middle School,983,Thomas D,WES04 PM,3:10:00 PM,3:19:04 PM,,3:19:04 PM,,,
9/9/2025 12:00:00 AM,Lakewood Middle School,990,Miller S,LAK01 PM,3:10:00 PM,3:28:37 PM,,3:28:37 PM,,,
9/9/2025 12:00:00 AM,Lakewood Middle School,991,Miller S,LAK02 PM,3:10:00 PM,3:48:55 PM,,3:48:55 PM,,,
9/9/2025 12:00:00 AM,Lakewood Middle School,992,Moore A,LAK03 PM,3:10:00 PM,3:23:57 PM,,3:23:57 PM,,,
9/9/2025 12:00:00 AM,Lakewood Middle School,993,Moore A,LAK04 PM,3:10:00 PM,3:48:37 PM,,3:48:37 PM,,,
9/9/2025 12:00:00 AM,Riverside Middle School,1000,Miller S,RIV01 PM,3:10:00 PM,3:36:24 PM,,3:36:24 PM,,,
9/9/2025 12:00:00 AM,Riverside Middle School,1001,Williams M,RIV02 PM,3:10:00 PM,3:34:26 PM,,3:34:26 PM,,,
9/9/2025 12:00:00 AM,Riverside Middle School,1002,Taylor B,RIV03 PM,3:10:00 PM,3:38:49 PM,,3:38:49 PM,,,
9/9/2025 12:00:00 AM,Riverside Middle School,1003,Thomas D,RIV04 PM,3:10:00 PM,3:29:54 PM,,3:29:54 PM,,,
9/9/2025 12:00:00 AM,Metro High School,1010,Wilson J,MET01 PM,3:55:00 PM,4:20:16 PM,,4:20:16 PM,,,
9/9/2025 12:00:00 AM,Metro High School,1011,Anderson C,MET02 PM,3:55:00 PM,4:05:54 PM,,4:05:54 PM,,,
9/9/2025 12:00:00 AM,Metro High School,1012,Wilson J,MET03 PM,3:55:00 PM,4:20:25 PM,,4:20:25 PM,,,
9/9/2025 12:00:00 AM,Northgate High School,1020,Brown K,NOR01 PM,3:55:00 PM,4:14:57 PM,,4:14:57 PM,,,
9/9/2025 12:00:00 AM,Northgate High School,1021,Wilson J,NOR02 PM,3:55:00 PM,4:09:48 PM,,4:09:48 PM,,,
9/9/2025 12:00:00 AM,Northgate High School,1022,Thomas D,NOR03 PM,3:55:00 PM,4:38:54 PM,,4:38:54 PM,,,
9/10/2025 12:00:00 AM,Anderson Elementary,900,Wilson J,AND01 PM,2:40:00 PM,2:47:20 PM,,2:47:20 PM,,,
9/10/2025 12:00:00 AM,Anderson Elementary,901,Johnson T,AND02 PM,2:40:00 PM,3:07:14 PM,,3:07:14 PM,,,
9/10/2025 12:00:00 AM,Anderson Elementary,902,Davis R,AND03 PM,2:40:00 PM,3:24:35 PM,,3:24:35 PM,,,
9/10/2025 12:00:00 AM,Anderson Elementary,903,Moore A,AND04 PM,2:40:00 PM,3:23:47 PM,,3:23:47 PM,,,
9/10/2025 12:00:00 AM,Anderson Elementary,904,Miller S,AND05 PM,2:40:00 PM,2:47:44 PM,,2:47:44 PM,,,
9/10/2025 12:00:00 AM,Bammel Elementary,910,Anderson C,BAM01 PM,2:40:00 PM,2:55:06 PM,,2:55:06 PM,,,
9/10/2025 12:00:00 AM,Bammel Elementary,911,Wilson J,BAM02 PM,2:40:00 PM,2:46:29 PM,,2:46:29 PM,,,
9/10/2025 12:00:00 AM,Bammel Elementary,912,Moore A,BAM03 PM,2:40:00 PM,2:56:30 PM,,2:56:30 PM,,,
9/10/2025 12:00:00 AM,Bammel Elementary,913,Wilson J,BAM04 PM,2:40:00 PM,2:58:45 PM,,2:58:45 PM,,,
9/10/2025 12:00:00 AM,Bammel Elementary,914,Davis R,BAM05 PM,2:40:00 PM,3:01:26 PM,,3:01:26 PM,,,
9/10/2025 12:00:00 AM,Cooper Elementary,920,Thomas D,COO01 PM,2:40:00 PM,2:47:39 PM,,2:47:39 PM,,,
9/10/2025 12:00:00 AM,Cooper Elementary,921,Brown K,COO02 PM,2:40:00 PM,3:05:59 PM,,3:05:59 PM,,,
9/10/2025 12:00:00 AM,Cooper Elementary,922,Williams M,COO03 PM,2:40:00 PM,3:07:30 PM,,3:07:30 PM,,,
9/10/2025 12:00:00 AM,Cooper Elementary,923,Williams M,COO04 PM,2:40:00 PM,2:53:25 PM,,2:53:25 PM,,,
9/10/2025 12:00:00 AM,Cooper Elementary,924,Williams M,COO05 PM,2:40:00 PM,3:12:43 PM,,3:12:43 PM,,,
9/10/2025 12:00:00 AM,Heritage Elementary,930,Anderson C,HER01 PM,2:40:00 PM,2:47:11 PM,,2:47:11 PM,,,
9/10/2025 12:00:00 AM,Heritage Elementary,931,Brown K,HER02 PM,2:40:00 PM,2:50:57 PM,,2:50:57 PM,,,
9/10/2025 12:00:00 AM,Heritage Elementary,932,Brown K,HER03 PM,2:40:00 PM,3:14:51 PM,,3:14:51 PM,,,
9/10/2025 12:00:00 AM,Heritage Elementary,933,Wilson J,HER04 PM,2:40:00 PM,2:49:39 PM,,2:49:39 PM,,,
9/10/2025 12:00:00 AM,Heritage Elementary,934,Anderson C,HER05 PM,2:40:00 PM,2:49:15 PM,,2:49:15 PM,,,
9/10/2025 12:00:00 AM,Jenkins Elementary,940,Moore A,JEN01 PM,2:40:00 PM,3:32:45 PM,,3:32:45 PM,,,
9/10/2025 12:00:00 AM,Jenkins Elementary,941,Anderson C,JEN02 PM,2:40:00 PM,3:01:25 PM,,3:01:25 PM,,,
9/10/2025 12:00:00 AM,Jenkins Elementary,942,Wilson J,JEN03 PM,2:40:00 PM,,,2:45:20 PM,,,
9/10/2025 12:00:00 AM,Jenkins Elementary,943,Anderson C,JEN04 PM,2:40:00 PM,2:46:33 PM,,2:46:33 PM,,,
9/10/2025 12:00:00 AM,Jenkins Elementary,944,Miller S,JEN05 PM,2:40:00 PM,,,2:46:24 PM,,,
9/10/2025 12:00:00 AM,Lewis Elementary,950,Davis R,LEW01 PM,2:40:00 PM,2:50:32 PM,,2:50:32 PM,,,
9/10/2025 12:00:00 AM,Lewis Elementary,951,Davis R,LEW02 PM,2:40:00 PM,3:00:13 PM,,3:00:13 PM,,,
9/10/2025 12:00:00 AM,Lewis Elementary,952,Johnson T,LEW03 PM,2:40:00 PM,3:32:52 PM,,3:32:52 PM,,,
9/10/2025 12:00:00 AM,Lewis Elementary,953,Moore A,LEW04 PM,2:40:00 PM,2:52:39 PM,,2:52:39 PM,,,
9/10/2025 12:00:00 AM,Lewis Elementary,954,Thomas D,LEW05 PM,2:40:00 PM,2:58:52 PM,,2:58:52 PM,,,
9/10/2025 12:00:00 AM,Marshall Elementary,960,Davis R,MAR01 PM,2:40:00 PM,2:59:08 PM,,2:59:08 PM,,,
9/10/2025 12:00:00 AM,Marshall Elementary,961,Williams M,MAR02 PM,2:40:00 PM,3:19:43 PM,,3:19:43 PM,,,
9/10/2025 12:00:00 AM,Marshall Elementary,962,Anderson C,MAR03 PM,2:40:00 PM,3:39:12 PM,,3:39:12 PM,,,
9/10/2025 12:00:00 AM,Marshall Elementary,963,Taylor B,MAR04 PM,2:40:00 PM,2:57:11 PM,,2:57:11 PM,,,
9/10/2025 12:00:00 AM,Marshall Elementary,964,Moore A,MAR05 PM,2:40:00 PM,3:01:49 PM,,3:01:49 PM,,,
9/10/2025 12:00:00 AM,Reynolds Elementary,970,Wilson J,REY01 PM,2:40:00 PM,2:59:12 PM,,2:59:12 PM,,,
9/10/2025 12:00:00 AM,Reynolds Elementary,971,Moore A,REY02 PM,2:40:00 PM,3:06:46 PM,,3:06:46 PM,,,
9/10/2025 12:00:00 AM,Reynolds Elementary,972,Davis R,REY03 PM,2:40:00 PM,3:06:04 PM,,3:06:04 PM,,,
9/10/2025 12:00:00 AM,Reynolds Elementary,973,Thomas D,REY04 PM,2:40:00 PM,2:57:00 PM,,2:57:00 PM,,,
9/10/2025 12:00:00 AM,Reynolds Elementary,974,Thomas D,REY05 PM,2:40:00 PM,3:05:52 PM,,3:05:52 PM,,,
9/10/2025 12:00:00 AM,Westfield Middle School,980,Moore A,WES01 PM,3:10:00 PM,3:23:22 PM,,3:23:22 PM,,,
9/10/2025 12:00:00 AM,Westfield Middle School,981,Brown K,WES02 PM,3:10:00 PM,4:09:10 PM,,4:09:10 PM,,,
9/10/2025 12:00:00 AM,Westfield Middle School,982,Miller S,WES03 PM,3:10:00 PM,3:27:08 PM,,3:27:08 PM,,,
9/10/2025 12:00:00 AM,Westfield Middle School,983,Moore A,WES04 PM,3:10:00 PM,3:25:20 PM,,3:25:20 PM,,,
9/10/2025 12:00:00 AM,Lakewood Middle School,990,Anderson C,LAK01 PM,3:10:00 PM,3:34:23 PM,,3:34:23 PM,,,
9/10/2025 12:00:00 AM,Lakewood Middle School,991,Moore A,LAK02 PM,3:10:00 PM,3:29:19 PM,,3:29:19 PM,,,
9/10/2025 12:00:00 AM,Lakewood Middle School,992,Johnson T,LAK03 PM,3:10:00 PM,,,3:19:24 PM,,,
9/10/2025 12:00:00 AM,Lakewood Middle School,993,Thomas D,LAK04 PM,3:10:00 PM,3:21:09 PM,,3:21:09 PM,,,
9/10/2025 12:00:00 AM,Riverside Middle School,1000,Brown K,RIV01 PM,3:10:00 PM,3:16:43 PM,,3:16:43 PM,,,
9/10/2025 12:00:00 AM,Riverside Middle School,1001,Johnson T,RIV02 PM,3:10:00 PM,3:47:47 PM,,3:47:47 PM,,,
9/10/2025 12:00:00 AM,Riverside Middle School,1002,Williams M,RIV03 PM,3:10:00 PM,3:20:18 PM,,3:20:18 PM,,,
9/10/2025 12:00:00 AM,Riverside Middle School,1003,Brown K,RIV04 PM,3:10:00 PM,3:35:30 PM,,3:35:30 PM,,,
9/10/2025 12:00:00 AM,Metro High School,1010,Davis R,MET01 PM,3:55:00 PM,4:12:30 PM,,4:12:30 PM,,,
9/10/2025 12:00:00 AM,Metro High School,1011,Johnson T,MET02 PM,3:55:00 PM,4:00:31 PM,,4:00:31 PM,,,
9/10/2025 12:00:00 AM,Metro High School,1012,Wilson J,MET03 PM,3:55:00 PM,4:12:58 PM,,4:12:58 PM,,,
9/10/2025 12:00:00 AM,Northgate High School,1020,Wilson J,NOR01 PM,3:55:00 PM,4:18:26 PM,,4:18:26 PM,,,
9/10/2025 12:00:00 AM,Northgate High School,1021,Miller S,NOR02 PM,3:55:00 PM,4:05:03 PM,,4:05:03 PM,,,
9/10/2025 12:00:00 AM,Northgate High School,1022,Taylor B,NOR03 PM,3:55:00 PM,4:17:02 PM,,4:17:02 PM,,,
9/11/2025 12:00:00 AM,Anderson Elementary,900,Thomas D,AND01 PM,2:40:00 PM,3:06:17 PM,,3:06:17 PM,,,
9/11/2025 12:00:00 AM,Anderson Elementary,901,Anderson C,AND02 PM,2:40:00 PM,3:02:12 PM,,3:02:12 PM,,,
9/11/2025 12:00:00 AM,Anderson Elementary,902,Taylor B,AND03 PM,2:40:00 PM,2:48:01 PM,,2:48:01 PM,,,
9/11/2025 12:00:00 AM,Anderson Elementary,903,Williams M,AND04 PM,2:40:00 PM,2:47:00 PM,,2:47:00 PM,,,
9/11/2025 12:00:00 AM,Anderson Elementary,904,Thomas D,AND05 PM,2:40:00 PM,3:36:42 PM,,3:36:42 PM,,,
9/11/2025 12:00:00 AM,Bammel Elementary,910,Brown K,BAM01 PM,2:40:00 PM,3:06:14 PM,,3:06:14 PM,,,
9/11/2025 12:00:00 AM,Bammel Elementary,911,Wilson J,BAM02 PM,2:40:00 PM,3:00:18 PM,,3:00:18 PM,,,
9/11/2025 12:00:00 AM,Bammel Elementary,912,Johnson T,BAM03 PM,2:40:00 PM,3:02:36 PM,,3:02:36 PM,,,
9/11/2025 12:00:00 AM,Bammel Elementary,913,Williams M,BAM04 PM,2:40:00 PM,3:03:18 PM,,3:03:18 PM,,,
9/11/2025 12:00:00 AM,Bammel Elementary,914,Miller S,BAM05 PM,2:40:00 PM,3:06:16 PM,,3:06:16 PM,,,
9/11/2025 12:00:00 AM,Cooper Elementary,920,Johnson T,COO01 PM,2:40:00 PM,2:47:43 PM,,2:47:43 PM,,,
9/11/2025 12:00:00 AM,Cooper Elementary,921,Williams M,COO02 PM,2:40:00 PM,2:55:28 PM,,2:55:28 PM,,,
9/11/2025 12:00:00 AM,Cooper Elementary,922,Taylor B,COO03 PM,2:40:00 PM,2:46:44 PM,,2:46:44 PM,,,
9/11/2025 12:00:00 AM,Cooper Elementary,923,Taylor B,COO04 PM,2:40:00 PM,3:08:48 PM,,3:08:48 PM,,,
9/11/2025 12:00:00 AM,Cooper Elementary,924,Brown K,COO05 PM,2:40:00 PM,3:06:57 PM,,3:06:57 PM,,,
9/11/2025 12:00:00 AM,Heritage Elementary,930,Davis R,HER01 PM,2:40:00 PM,2:57:10 PM,,2:57:10 PM,,,
9/11/2025 12:00:00 AM,Heritage Elementary,931,Davis R,HER02 PM,2:40:00 PM,3:06:03 PM,,3:06:03 PM,,,
9/11/2025 12:00:00 AM,Heritage Elementary,932,Wilson J,HER03 PM,2:40:00 PM,,,3:24:40 PM,,,
9/11/2025 12:00:00 AM,Heritage Elementary,933,Brown K,HER04 PM,2:40:00 PM,3:01:18 PM,,3:01:18 PM,,,
9/11/2025 12:00:00 AM,Heritage Elementary,934,Brown K,HER05 PM,2:40:00 PM,2:55:44 PM,,2:55:44 PM,,,
9/11/2025 12:00:00 AM,Jenkins Elementary,940,Taylor B,JEN01 PM,2:40:00 PM,2:49:20 PM,,2:49:20 PM,,,
9/11/2025 12:00:00 AM,Jenkins Elementary,941,Davis R,JEN02 PM,2:40:00 PM,2:45:20 PM,,2:45:20 PM,,,
9/11/2025 12:00:00 AM,Jenkins Elementary,942,Brown K,JEN03 PM,2:40:00 PM,3:34:17 PM,,3:34:17 PM,,,
9/11/2025 12:00:00 AM,Jenkins Elementary,943,Davis R,JEN04 PM,2:40:00 PM,3:05:00 PM,,3:05:00 PM,,,
9/11/2025 12:00:00 AM,Jenkins Elementary,944,Anderson C,JEN05 PM,2:40:00 PM,3:17:52 PM,,3:17:52 PM,,,
9/11/2025 12:00:00 AM,Lewis Elementary,950,Thomas D,LEW01 PM,2:40:00 PM,2:54:15 PM,,2:54:15 PM,,,
9/11/2025 12:00:00 AM,Lewis Elementary,951,Johnson T,LEW02 PM,2:40:00 PM,2:58:05 PM,,2:58:05 PM,,,
9/11/2025 12:00:00 AM,Lewis Elementary,952,Moore A,LEW03 PM,2:40:00 PM,2:53:12 PM,,2:53:12 PM,,,
9/11/2025 12:00:00 AM,Lewis Elementary,953,Brown K,LEW04 PM,2:40:00 PM,2:49:20 PM,,2:49:20 PM,,,
9/11/2025 12:00:00 AM,Lewis Elementary,954,Johnson T,LEW05 PM,2:40:00 PM,2:46:41 PM,,2:46:41 PM,,,
9/11/2025 12:00:00 AM,Marshall Elementary,960,Thomas D,MAR01 PM,2:40:00 PM,2:47:08 PM,,2:47:08 PM,,,
9/11/2025 12:00:00 AM,Marshall Elementary,961,Davis R,MAR02 PM,2:40:00 PM,3:00:25 PM,,3:00:25 PM,,,
9/11/2025 12:00:00 AM,Marshall Elementary,962,Moore A,MAR03 PM,2:40:00 PM,2:53:14 PM,,2:53:14 PM,,,
9/11/2025 12:00:00 AM,Marshall Elementary,963,Johnson T,MAR04 PM,2:40:00 PM,2:49:55 PM,,2:49:55 PM,,,
9/11/2025 12:00:00 AM,Marshall Elementary,964,Moore A,MAR05 PM,2:40:00 PM,3:07:44 PM,,3:07:44 PM,,,
9/11/2025 12:00:00 AM,Reynolds Elementary,970,Davis R,REY01 PM,2:40:00 PM,3:03:56 PM,,3:03:56 PM,,,
9/11/2025 12:00:00 AM,Reynolds Elementary,971,Davis R,REY02 PM,2:40:00 PM,2:56:32 PM,,2:56:32 PM,,,
9/11/2025 12:00:00 AM,Reynolds Elementary,972,Thomas D,REY03 PM,2:40:00 PM,2:59:01 PM,,2:59:01 PM,,,
9/11/2025 12:00:00 AM,Reynolds Elementary,973,Moore A,REY04 PM,2:40:00 PM,3:17:12 PM,,3:17:12 PM,,,
9/11/2025 12:00:00 AM,Reynolds Elementary,974,Davis R,REY05 PM,2:40:00 PM,3:03:56 PM,,3:03:56 PM,,,
9/11/2025 12:00:00 AM,Westfield Middle School,980,Anderson C,WES01 PM,3:10:00 PM,3:38:24 PM,,3:38:24 PM,,,
9/11/2025 12:00:00 AM,Westfield Middle School,981,Thomas D,WES02 PM,3:10:00 PM,4:08:15 PM,,4:08:15 PM,,,
9/11/2025 12:00:00 AM,Westfield Middle School,982,Johnson T,WES03 PM,3:10:00 PM,3:29:24 PM,,3:29:24 PM,,,
9/11/2025 12:00:00 AM,Westfield Middle School,983,Johnson T,WES04 PM,3:10:00 PM,3:35:01 PM,,3:35:01 PM,,,
9/11/2025 12:00:00 AM,Lakewood Middle School,990,Williams M,LAK01 PM,3:10:00 PM,4:04:43 PM,,4:04:43 PM,,,
9/11/2025 12:00:00 AM,Lakewood Middle School,991,Johnson T,LAK02 PM,3:10:00 PM,3:23:01 PM,,3:23:01 PM,,,
9/11/2025 12:00:00 AM,Lakewood Middle School,992,Brown K,LAK03 PM,3:10:00 PM,3:29:26 PM,,3:29:26 PM,,,
9/11/2025 12:00:00 AM,Lakewood Middle School,993,Johnson T,LAK04 PM,3:10:00 PM,3:41:42 PM,,3:41:42 PM,,,
9/11/2025 12:00:00 AM,Riverside Middle School,1000,Taylor B,RIV01 PM,3:10:00 PM,3:56:50 PM,,3:56:50 PM,,,
9/11/2025 12:00:00 AM,Riverside Middle School,1001,Wilson J,RIV02 PM,3:10:00 PM,3:26:46 PM,,3:26:46 PM,,,
9/11/2025 12:00:00 AM,Riverside Middle School,1002,Wilson J,RIV03 PM,3:10:00 PM,3:36:48 PM,,3:36:48 PM,,,
9/11/2025 12:00:00 AM,Riverside Middle School,1003,Wilson J,RIV04 PM,3:10:00 PM,4:01:29 PM,,4:01:29 PM,,,
9/11/2025 12:00:00 AM,Metro High School,1010,Brown K,MET01 PM,3:55:00 PM,4:20:53 PM,,4:20:53 PM,,,
9/11/2025 12:00:00 AM,Metro High School,1011,Davis R,MET02 PM,3:55:00 PM,4:16:06 PM,,4:16:06 PM,,,
9/11/2025 12:00:00 AM,Metro High School,1012,Anderson C,MET03 PM,3:55:00 PM,4:23:53 PM,,4:23:53 PM,,,
9/11/2025 12:00:00 AM,Northgate High School,1020,Moore A,NOR01 PM,3:55:00 PM,4:03:14 PM,,4:03:14 PM,,,
9/11/2025 12:00:00 AM,Northgate High School,1021,Davis R,NOR02 PM,3:55:00 PM,4:09:15 PM,,4:09:15 PM,,,
9/11/2025 12:00:00 AM,Northgate High School,1022,Davis R,NOR03 PM,3:55:00 PM,4:06:11 PM,,4:06:11 PM,,,
